MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4.2028,38.0,0.14591439688715954,1.0700389105058363,1518.0,2.953307392996109,37.38,-122.04,2.736
3.8732,21.0,0.1746905089408528,1.0976616231086658,1433.0,1.9711141678129296,37.38,-122.03,2.524
4.0911,43.0,0.08806480899504154,0.951951951951952,836.0,2.5105105105105103,37.38,-122.02,2.246
4.505,32.0,0.11176108374384236,1.0049261083743843,538.0,2.6502463054187197,37.38,-122.01,2.304
4.2782,8.0,0.5348006019563581,1.1203912716328066,3250.0,2.4454477050413845,37.37,-122.02,3.277
4.1847,11.0,0.3482580293957539,1.0389221556886228,1309.0,1.9595808383233533,37.37,-122.01,1.673
7.2165,25.0,0.226974358974359,0.9230769230769232,1066.0,2.7333333333333334,37.37,-122.01,3.609
3.7045,16.0,0.24826869806094182,1.0304709141274238,804.0,2.227146814404432,37.37,-122.0,1.781
4.4107,22.0,0.18753573470554602,1.173584905660377,1842.0,2.316981132075472,37.39,-122.03,2.327
3.2574,32.0,0.11620324803149606,0.9586614173228346,1321.0,2.6003937007874014,37.38,-122.02,2.544
3.5586,26.0,0.10939004113065545,1.0944254835039815,2374.0,2.700796359499431,37.39,-122.01,2.222
5.6447,36.0,0.1479484875711291,0.973045822102426,1348.0,3.633423180592992,37.39,-122.01,2.526
5.791,36.0,0.1390013495276653,0.9271255060728744,880.0,3.562753036437247,37.39,-122.0,2.394
4.0223,34.0,0.11764705882352941,1.0,1994.0,3.067692307692308,37.39,-122.03,2.502
4.35,35.0,0.1347102696500287,1.0662650602409638,1475.0,2.961847389558233,37.4,-122.02,2.61
4.0068,16.0,0.23350371747211895,1.0272614622057,1769.0,2.192069392812887,37.39,-122.01,2.495
4.7431,35.0,0.1320494394941075,1.0,1428.0,2.8732394366197185,37.39,-122.02,2.397
4.7685,5.0,0.8662704309063892,1.0950965824665675,3959.0,1.96087171867261,37.39,-122.04,2.801
3.5649,23.0,0.1606587006727583,1.0473441108545034,2029.0,2.3429561200923787,37.38,-122.05,4.5
4.072,24.0,0.19921104536489154,0.9881656804733728,1367.0,2.6962524654832345,37.38,-122.05,3.642
5.4351,29.0,0.18472906403940886,0.9714285714285714,816.0,2.3314285714285714,37.38,-122.05,3.365
4.2719,20.0,0.17739669421487603,1.0512396694214876,2389.0,1.9743801652892563,37.38,-122.06,2.708
3.4028,27.0,0.1372669220945083,1.0593103448275862,1362.0,1.8786206896551725,37.37,-122.05,3.242
4.4531,25.0,0.18025974025974026,1.0649350649350648,148.0,1.922077922077922,37.39,-122.05,3.5
4.3351,21.0,0.20057105410971726,1.0570117955439056,7273.0,2.38302752293578,37.4,-122.06,2.674
3.75,26.0,0.17307692307692307,1.0,8.0,2.0,37.39,-122.06,3.75
3.6875,22.0,0.20504313205043131,1.0583941605839415,413.0,1.5072992700729928,37.39,-122.06,0.4
5.6999,21.0,0.20882694541231128,0.973170731707317,837.0,2.0414634146341464,37.38,-122.06,4.7
4.8625,20.0,0.23470031545741327,1.2082018927444795,1227.0,1.935331230283912,37.38,-122.06,2.625
4.712,19.0,0.2234935163996949,0.991304347826087,646.0,1.872463768115942,37.39,-122.07,2.893
5.9291,23.0,0.22463768115942032,1.0128205128205128,373.0,2.391025641025641,37.4,-122.08,2.846
3.7359,16.0,0.28737997256515774,1.1152263374485596,1440.0,1.9753086419753083,37.4,-122.07,2.625
5.7657,26.0,0.20889202540578689,1.0321100917431192,815.0,3.738532110091743,37.41,-122.07,3.223
4.359,15.0,0.27566807313642755,1.279887482419128,943.0,1.3263009845288327,37.4,-122.07,1.922
4.1544,19.0,0.25219298245614036,1.153225806451613,1639.0,2.202956989247312,37.4,-122.08,2.77
5.806,25.0,0.219435736677116,1.0689655172413792,999.0,3.1316614420062696,37.4,-122.08,3.087
4.6875,20.0,0.21743119266055047,1.0458715596330277,1069.0,2.451834862385321,37.41,-122.08,2.889
5.1408,36.0,0.11452879581151833,0.9921465968586388,1036.0,2.712041884816754,37.4,-122.09,2.647
5.4721,33.0,0.1570702900182669,1.0520231213872833,3025.0,2.49793559042114,37.41,-122.1,3.433
2.8203,8.0,0.4157303370786517,0.9303370786516854,856.0,1.9235955056179772,37.41,-122.09,2.841
4.2463,14.0,0.3515406162464986,1.261437908496732,421.0,2.751633986928105,37.41,-122.09,2.667
3.575,18.0,0.19759036144578312,1.1397590361445784,838.0,2.019277108433735,37.41,-122.09,2.74
3.5179,22.0,0.1440038684719536,0.9276595744680852,662.0,1.4085106382978725,37.4,-122.09,1.972
3.4375,17.0,0.24444444444444446,1.022222222222222,412.0,2.2888888888888888,37.4,-122.09,2.906
3.8003,23.0,0.1822124191558563,1.0756663800515909,2699.0,2.3207222699914016,37.42,-122.09,2.298
3.4198,27.0,0.12770530314389963,1.0789473684210529,2764.0,1.8650472334682864,37.41,-122.11,3.519
3.2875,26.0,0.12839131822534314,1.0591286307053942,2087.0,2.1649377593360994,37.4,-122.09,1.827
3.4868,27.0,0.11629493213286952,1.0644567219152854,2314.0,2.130755064456722,37.4,-122.1,1.656
4.3077,23.0,0.15079910637566593,1.0039525691699605,1374.0,2.7154150197628457,37.4,-122.1,2.935
3.9091,19.0,0.18723037100949094,0.9442622950819672,1009.0,3.308196721311476,37.4,-122.1,2.76
4.1875,16.0,0.2640360169491525,1.0360169491525424,1173.0,2.485169491525424,37.4,-122.11,2.664
4.6591,15.0,0.22972972972972974,0.8513513513513513,138.0,1.864864864864865,37.4,-122.11,1.75
3.1736,23.0,0.10848459265512873,1.019417475728155,367.0,1.7815533980582523,37.4,-122.1,1.813
2.5208,52.0,0.07515698587127159,1.0357142857142858,448.0,2.2857142857142856,37.4,-122.08,3.167
3.7318,43.0,0.09604651162790698,1.07,1029.0,2.058,37.39,-122.09,3.277
3.725,30.0,0.11102514506769827,0.9477756286266924,1057.0,2.044487427466151,37.39,-122.09,2.613
3.6742,24.0,0.15481187810945274,1.0503731343283582,2645.0,2.467350746268657,37.4,-122.09,2.75
2.8438,44.0,0.08511363636363636,1.075,848.0,2.12,37.39,-122.08,3.071
3.2083,46.0,0.09773842917251052,1.0,543.0,2.189516129032258,37.39,-122.08,3.343
4.8036,4.0,0.9811643835616438,1.0359589041095891,1050.0,1.797945205479452,37.39,-122.08,3.4
3.5045,30.0,0.12639821029082773,1.0738255033557047,932.0,2.0850111856823266,37.39,-122.07,3.525
5.0131,37.0,0.12688592206664495,0.9598393574297188,589.0,2.3654618473895583,37.39,-122.07,3.303
4.5644,26.0,0.17226435536294693,1.0774647887323945,562.0,1.97887323943662,37.38,-122.07,2.802
4.5833,39.0,0.12592592592592594,1.0733333333333333,1023.0,2.273333333333333,37.39,-122.08,3.424
3.5909,31.0,0.11931211279641103,1.0066225165562914,591.0,1.9569536423841056,37.39,-122.1,3.531
5.0871,36.0,0.14116575591985428,1.0027322404371584,794.0,2.169398907103825,37.39,-122.1,3.545
2.7279,34.0,0.10011950604169433,1.090293453724605,774.0,1.747178329571106,37.39,-122.09,3.656
5.5385,36.0,0.1402439024390244,0.9560975609756096,475.0,2.317073170731707,37.39,-122.09,3.59
6.2884,34.0,0.16139396935244688,0.957983193277311,849.0,2.3781512605042017,37.38,-122.09,4.147
6.1995,36.0,0.1752710027100271,1.0146341463414634,1055.0,2.573170731707317,37.38,-122.09,4.072
3.4042,33.0,0.14452615657434936,1.1342512908777969,1496.0,2.5748709122203097,37.38,-122.08,3.536
5.0086,36.0,0.14169973544973546,0.9285714285714286,448.0,2.6666666666666665,37.38,-122.08,3.667
5.0796,36.0,0.16736460078168622,0.9949748743718592,485.0,2.437185929648241,37.38,-122.08,3.734
6.828,36.0,0.1697048611111111,1.015625,348.0,2.71875,37.38,-122.08,3.839
7.1108,29.0,0.21845005332385353,0.9896907216494846,707.0,3.644329896907216,37.37,-122.08,4.65
5.2971,34.0,0.18783619642547286,1.047197640117994,776.0,2.2890855457227137,37.37,-122.09,4.421
3.3917,25.0,0.19080459770114946,1.3103448275862069,368.0,2.1149425287356323,37.38,-122.08,3.429
4.8021,22.0,0.22488666189453593,0.9540682414698164,1657.0,2.174540682414698,37.37,-122.07,4.575
7.9813,30.0,0.24054054054054053,1.0,1097.0,2.6953316953316957,37.37,-122.07,4.735
5.1335,29.0,0.17747872434406195,1.0204953031596926,2687.0,2.294619982920581,37.4,-122.13,4.612
5.4063,36.0,0.14940699126092383,1.0112359550561798,2039.0,2.291011235955056,37.41,-122.13,4.409
6.4588,35.0,0.15961728802375452,0.9838337182448036,949.0,2.191685912240185,37.41,-122.14,4.371
4.15,46.0,0.08780903665814152,0.8627450980392157,134.0,2.627450980392157,37.42,-122.14,2.65
3.5364,36.0,0.11116694584031267,1.050251256281407,2251.0,2.2623115577889448,37.42,-122.13,3.141
5.3727,33.0,0.15083711469253638,1.0619621342512908,1250.0,2.1514629948364887,37.41,-122.12,3.609
7.3023,35.0,0.19033457249070632,0.9944237918215614,1405.0,2.6115241635687734,37.43,-122.11,4.513
7.313,35.0,0.20175665202789977,1.0216998191681737,1562.0,2.824593128390597,37.43,-122.11,4.637
6.4949,32.0,0.1769675925925926,1.101851851851852,1267.0,2.346296296296296,37.42,-122.11,4.178
7.1382,35.0,0.18231932773109244,1.0070588235294118,1084.0,2.550588235294118,37.41,-122.11,4.438
6.0884,33.0,0.1763378465506125,1.0070921985815602,659.0,2.3368794326241136,37.41,-122.11,4.329
5.2803,35.0,0.13459950454170105,1.0269749518304432,1187.0,2.2870905587668595,37.42,-122.12,3.621
5.1524,36.0,0.13846398980242192,1.0535372848948374,1165.0,2.2275334608030595,37.42,-122.12,3.731
5.2114,40.0,0.13346213292117465,1.001545595054096,1498.0,2.3153013910355487,37.43,-122.13,4.384
4.7375,32.0,0.17353219696969696,1.1085858585858586,1799.0,2.271464646464646,37.43,-122.13,4.319
6.46,36.0,0.1554394115369725,0.9634146341463414,1455.0,2.534843205574913,37.43,-122.12,4.255
5.485,33.0,0.15326736755308185,1.0595238095238095,1435.0,2.4404761904761907,37.44,-122.12,4.063
6.3111,42.0,0.12159137159137161,0.9871794871794872,1146.0,2.448717948717949,37.44,-122.13,3.974
4.875,33.0,0.17062415196743555,1.1305970149253732,748.0,2.791044776119403,37.44,-122.12,3.734
5.6413,35.0,0.15319148936170213,0.928191489361702,1023.0,2.720744680851064,37.44,-122.11,3.766
5.316,33.0,0.157904927872979,1.0670926517571886,1411.0,2.253993610223642,37.43,-122.12,3.981
5.9277,38.0,0.16727637479348595,1.0022421524663676,1148.0,2.5739910313901344,37.44,-122.13,4.466
7.5418,52.0,0.10913461538461539,1.095,441.0,2.205,37.45,-122.16,4.92
4.2297,47.0,0.08242004243639409,1.0576395242451968,1808.0,1.6541628545288198,37.45,-122.16,4.25
2.1406,19.0,0.1498811544991511,1.0451612903225806,1304.0,1.6825806451612904,37.45,-122.16,4.025
4.5987,37.0,0.09703200132647986,1.0723926380368098,1363.0,1.6723926380368097,37.45,-122.16,3.56
4.2972,34.0,0.12157231313578064,0.9943609022556392,1193.0,2.242481203007519,37.44,-122.16,4.059
5.0203,47.0,0.11896591169068864,1.053763440860215,1149.0,2.470967741935484,37.43,-122.15,4.763
3.9243,44.0,0.09719187062937064,1.0084134615384617,1779.0,2.1382211538461537,37.42,-122.15,4.048
4.0686,18.0,0.19074074074074074,0.9383333333333334,1144.0,1.9066666666666667,37.43,-122.14,3.786
1.9045,20.0,0.1631234327110616,1.0080802451936473,7604.0,2.118696015603232,37.43,-122.15,3.75
4.0972,24.0,0.17210526315789473,1.2021052631578948,7174.0,7.551578947368421,37.43,-122.17,3.875
7.0309,29.0,0.18747522790328974,1.1839080459770115,359.0,4.126436781609195,37.41,-122.15,4.75
5.8691,21.0,0.29676870748299317,1.1428571428571428,149.0,2.6607142857142856,37.28,-122.12,3.6
5.8596,37.0,0.18361218361218362,1.1499118165784832,1534.0,2.7054673721340388,37.18,-122.01,3.187
5.3468,42.0,0.1515314668581,1.0879396984924623,957.0,2.4045226130653266,37.16,-121.98,2.799
5.2366,43.0,0.14223255813953486,1.244,570.0,2.28,37.16,-121.9,2.933
5.7415,37.0,0.1736373244753133,1.1340782122905029,511.0,2.854748603351956,37.13,-121.93,3.985
3.506,24.0,0.18888888888888888,1.0215384615384615,2981.0,3.057435897435897,37.24,-121.88,2.264
4.4004,24.0,0.23776555386949924,1.0349013657056143,3970.0,3.0121396054628224,37.24,-121.9,2.558
6.9508,18.0,0.3836987607244995,0.98093422306959,2893.0,2.757864632983794,37.22,-121.86,3.612
5.8904,24.0,0.27716002044989774,1.0276073619631902,1936.0,2.9693251533742333,37.23,-121.86,2.714
7.7201,21.0,0.3692261904761905,0.9975,2494.0,3.1175,37.22,-121.85,3.627
8.4262,14.0,0.5920168067226891,1.025,2281.0,3.3544117647058824,37.21,-121.89,4.592
8.3837,6.0,1.3438781487990628,1.055360281195079,3637.0,3.195957820738137,37.18,-121.84,4.734
8.0595,17.0,0.4816709292412617,1.0579710144927537,1052.0,3.0492753623188404,37.22,-121.87,4.85
7.6933,26.0,0.2920340529036181,0.9881422924901184,725.0,2.865612648221344,37.22,-121.87,4.059
4.5417,45.0,0.14211150652431792,1.0782918149466192,870.0,3.096085409252669,37.19,-121.8,4.345
8.3792,15.0,0.5400493827160493,1.0014814814814814,2221.0,3.29037037037037,37.21,-121.84,4.183
6.8333,6.0,1.168247944339026,1.0891840607210626,1554.0,2.94876660341556,37.2,-121.83,3.48
7.7738,14.0,0.5169523809523809,0.9626666666666668,1259.0,3.357333333333333,37.21,-121.83,3.875
8.1988,16.0,0.4586755646817248,0.9568788501026694,1503.0,3.086242299794661,37.23,-121.89,3.559
8.19,20.0,0.41200850159404884,1.0371944739638683,3094.0,3.287991498405951,37.23,-121.89,3.616
8.3065,14.0,0.5699984109327825,1.0567296996662958,2782.0,3.0945494994438265,37.24,-121.88,3.942
6.9473,19.0,0.39471001663179356,0.981651376146789,3018.0,3.076452599388379,37.23,-121.87,3.614
6.7064,16.0,0.4872931442080378,1.066193853427896,1542.0,3.645390070921986,37.27,-121.87,3.056
7.5845,25.0,0.2847736625514403,0.9300411522633744,721.0,2.967078189300412,37.27,-121.87,2.793
5.6139,19.0,0.35835913312693496,0.9852941176470588,866.0,3.1838235294117645,37.27,-121.86,2.795
5.0292,18.0,0.3577456298975286,1.0126582278481011,1753.0,3.16998191681736,37.27,-121.87,2.694
5.6876,17.0,0.37342740564433863,1.0245664739884393,2292.0,3.3121387283237,37.27,-121.86,2.465
5.6958,15.0,0.40385604113110535,0.988431876606684,2519.0,3.2377892030848328,37.23,-121.77,2.538
4.5221,16.0,0.3828125,1.1590909090909092,667.0,2.5265151515151514,37.22,-121.77,1.911
6.7287,16.0,0.44954954954954957,0.972972972972973,2097.0,3.7783783783783775,37.22,-121.77,2.993
5.4218,16.0,0.3794389204545455,1.015625,2240.0,3.1818181818181817,37.23,-121.76,2.339
5.6488,25.0,0.2490146750524109,1.0366876310272537,3275.0,3.432914046121593,37.25,-121.84,2.346
6.0889,22.0,0.29518653516295024,0.991745283018868,2785.0,3.2841981132075477,37.23,-121.83,2.452
6.7836,18.0,0.37043946932006633,0.9402985074626866,1803.0,3.363805970149253,37.24,-121.84,2.741
5.4741,24.0,0.274491618576532,1.0601813685078318,4017.0,3.3116240725474038,37.24,-121.84,2.388
5.1228,17.0,0.3052836643542716,1.024232633279483,3934.0,3.1777059773828755,37.24,-121.85,2.376
4.2885,16.0,0.35733360723089563,1.0682004930156122,2965.0,2.436318816762531,37.25,-121.86,2.624
5.2166,17.0,0.29871018174711744,1.0066445182724253,2030.0,3.372093023255814,37.28,-121.83,2.309
5.9214,20.0,0.3458422174840085,1.1087420042643923,1769.0,3.771855010660981,37.27,-121.81,2.24
5.0772,17.0,0.30846869578930775,0.9879356568364612,2693.0,3.609919571045576,37.27,-121.8,2.215
6.3566,16.0,0.3476027397260274,0.8794520547945206,1343.0,3.67945205479452,37.27,-121.82,2.791
4.3438,22.0,0.22435225400629025,1.14497528830313,2169.0,3.57331136738056,37.27,-121.81,2.097
4.8862,26.0,0.1702075702075702,0.7555555555555555,990.0,3.142857142857143,37.26,-121.8,1.95
2.875,18.0,0.2664758549831205,1.2509907529722588,2357.0,3.1136063408190227,37.26,-121.8,1.844
7.3339,17.0,0.4279466433413514,0.9702602230483272,863.0,3.20817843866171,37.27,-121.85,2.942
4.2083,9.0,0.5584835876098012,1.1262135922330097,1856.0,2.574202496532594,37.27,-121.84,1.984
5.0186,17.0,0.3249244361776331,0.9525691699604744,1904.0,3.762845849802372,37.27,-121.84,2.508
4.5615,8.0,0.5421129503407984,1.0301850048685492,2595.0,2.5267770204479065,37.27,-121.83,2.826
5.5,16.0,0.4182162534435262,1.0661157024793388,1293.0,3.56198347107438,37.27,-121.84,2.532
6.6712,14.0,0.5324505781424842,0.9921671018276762,1420.0,3.70757180156658,37.27,-121.83,3.115
5.1356,10.0,0.5144312393887945,0.9745331069609507,1623.0,2.7555178268251272,37.26,-121.82,2.187
5.5875,11.0,0.5321182484996666,0.9853300733496332,1393.0,3.4058679706601467,37.26,-121.83,2.593
4.0547,14.0,0.3892857142857143,1.1016129032258064,1465.0,2.3629032258064515,37.26,-121.81,2.362
5.9359,16.0,0.3597515060240964,0.9849397590361446,1158.0,3.4879518072289155,37.26,-121.81,2.495
2.0288,20.0,0.22836021505376344,1.0362903225806452,1231.0,1.6545698924731185,37.25,-121.81,3.5
4.1926,12.0,0.32424812030075195,1.1033834586466165,1216.0,2.2857142857142856,37.25,-121.81,2.445
4.5033,7.0,0.755969836614998,1.1011730205278591,1739.0,2.5498533724340176,37.26,-121.83,2.131
3.9461,16.0,0.28263651877133106,1.023890784982935,1969.0,3.360068259385665,37.25,-121.82,1.943
3.1932,17.0,0.22018695118496837,1.0224719101123596,1636.0,2.626003210272873,37.25,-121.83,1.234
5.6652,17.0,0.3573614416865012,0.9942196531791908,446.0,2.578034682080925,37.26,-121.87,2.345
5.5121,16.0,0.3782258064516129,1.043010752688172,1305.0,2.806451612903226,37.26,-121.86,2.241
5.6223,24.0,0.291177908113392,1.0058651026392962,1146.0,3.360703812316716,37.26,-121.87,2.657
6.4339,16.0,0.41708754208754206,0.9427609427609428,1030.0,3.468013468013468,37.26,-121.85,2.892
7.4323,16.0,0.48983050847457626,1.0271186440677966,1158.0,3.925423728813559,37.26,-121.85,3.118
6.8194,16.0,0.48504273504273504,1.0299145299145298,793.0,3.388888888888889,37.26,-121.85,2.912
5.0509,5.0,1.0666666666666667,1.0029498525073746,825.0,2.433628318584071,37.26,-121.84,1.848
5.5849,15.0,0.39237749546279493,1.0,1752.0,3.17967332123412,37.26,-121.83,2.574
4.8355,17.0,0.31447963800904977,1.0701357466063348,1369.0,3.0972850678733037,37.25,-121.84,1.416
3.7844,4.0,0.9896988906497622,1.2282091917591125,1213.0,1.9223454833597464,37.25,-121.87,1.839
5.4939,20.0,0.31079077429983526,1.028006589785832,1965.0,3.2372322899505765,37.25,-121.85,2.412
5.9164,23.0,0.2871823828345567,1.0077922077922077,1297.0,3.3688311688311687,37.24,-121.83,2.374
4.5,21.0,0.27246814218645204,1.073943661971831,1978.0,3.482394366197183,37.24,-121.81,2.344
6.0538,20.0,0.3116298811544992,0.9626485568760612,1944.0,3.300509337860781,37.24,-121.82,2.41
5.8305,24.0,0.2575477510782502,0.9815157116451017,1768.0,3.268022181146026,37.25,-121.82,2.456
5.1663,25.0,0.24744615384615387,0.9753846153846154,2178.0,3.350769230769231,37.25,-121.82,2.412
4.4565,5.0,0.8977272727272727,1.181818181818182,861.0,1.9568181818181816,37.25,-121.81,1.59
6.2957,25.0,0.2651132686084143,1.0080906148867317,2128.0,3.44336569579288,37.25,-121.81,2.518
7.5218,23.0,0.33635682158920543,1.006896551724138,2024.0,3.489655172413793,37.23,-121.82,2.915
4.9688,25.0,0.24532637075718014,1.0287206266318538,1266.0,3.3054830287206265,37.23,-121.82,2.331
5.3157,16.0,0.4119094488188976,1.1062992125984252,850.0,3.3464566929133857,37.23,-121.81,2.533
6.3178,19.0,0.33825417201540436,1.0414634146341464,1497.0,3.651219512195122,37.23,-121.81,2.48
6.4328,24.0,0.2638888888888889,0.968503937007874,1237.0,3.2467191601049867,37.23,-121.81,2.572
6.4664,17.0,0.4035851026801253,0.9585798816568049,1076.0,3.1834319526627217,37.23,-121.81,2.783
6.0062,17.0,0.368384521950373,1.0058997050147491,1067.0,3.147492625368732,37.24,-121.78,2.627
5.0958,18.0,0.29394693200663347,0.9626865671641792,1547.0,3.8482587064676617,37.22,-121.78,2.171
5.898,18.0,0.3405458089668616,1.112280701754386,1055.0,3.701754385964912,37.23,-121.78,2.291
6.0198,16.0,0.45901639344262296,0.9836065573770492,1221.0,4.00327868852459,37.23,-121.79,2.896
5.4193,17.0,0.3405494177366378,0.9111675126903552,1226.0,3.1116751269035534,37.23,-121.79,2.595
5.9225,18.0,0.3483453868069253,1.0374753451676528,1663.0,3.280078895463511,37.23,-121.8,2.658
6.7385,18.0,0.3803418803418803,0.9496021220159152,1284.0,3.405835543766578,37.23,-121.8,2.724
6.223,10.0,0.5740869565217391,1.031304347826087,2190.0,3.808695652173913,37.27,-121.8,2.607
5.9053,16.0,0.4110915492957746,1.0035211267605637,995.0,3.5035211267605635,37.26,-121.8,2.605
4.747,12.0,0.4697136563876652,1.0341409691629957,5674.0,3.1244493392070485,37.24,-121.77,2.611
4.65,15.0,0.22838709677419355,0.9935483870967742,469.0,3.0258064516129037,37.2,-121.7,3.857
4.7386,21.0,0.27335907335907333,0.9675675675675676,631.0,3.4108108108108106,37.16,-121.72,3.941
6.8773,18.0,0.36502996772706314,0.991701244813278,1414.0,2.933609958506224,37.11,-121.75,4.677
6.7644,19.0,0.3592344497607655,1.069090909090909,1692.0,3.076363636363636,37.0,-121.68,4.126
7.8601,16.0,0.4951368876080692,1.0504322766570606,2051.0,2.9553314121037464,37.15,-121.61,4.163
7.5,14.0,0.5287721646035463,1.0624512099921937,4108.0,3.2068696330991413,37.13,-121.6,3.445
6.1684,13.0,0.4812726540475232,1.044502617801047,2795.0,3.6583769633507854,37.15,-121.64,2.881
4.175,14.0,0.400335619436743,1.0459652706843718,2823.0,2.8835546475995915,37.14,-121.64,2.298
2.4821,17.0,0.2774408732565191,1.0257731958762886,1110.0,2.8608247422680413,37.12,-121.63,2.482
5.2951,12.0,0.6291666666666667,1.0925925925925926,1618.0,2.9962962962962965,37.14,-121.69,3.862
3.8788,20.0,0.25700344431687716,1.060849598163031,2656.0,3.049368541905855,37.13,-121.66,2.269
3.6895,14.0,0.3797458172458173,1.125,2648.0,2.981981981981982,37.12,-121.65,2.393
5.1514,19.0,0.3265746333045729,1.001639344262295,2198.0,3.60327868852459,37.11,-121.66,4.367
5.9356,14.0,0.477728285077951,1.017817371937639,2915.0,3.246102449888641,37.11,-121.65,3.217
4.9028,14.0,0.45515370705244124,1.008860759493671,2124.0,2.688607594936709,37.1,-121.63,3.35
5.6205,19.0,0.3806474149976712,1.0685840707964602,1383.0,3.059734513274336,37.13,-121.67,3.008
6.4313,17.0,0.38518815510624893,1.0233690360272638,3439.0,3.34858812074002,37.08,-121.56,3.931
5.5936,21.0,0.2831604150039904,1.0145251396648045,3011.0,3.364245810055866,37.06,-121.61,3.868
3.625,24.0,0.21561073059360733,1.0890410958904109,1052.0,3.602739726027397,37.09,-121.6,3.5
3.9306,37.0,0.15001412562388172,1.0557491289198606,1030.0,3.588850174216028,37.09,-121.62,2.607
4.3693,44.0,0.12772087067861715,0.9947183098591548,1439.0,2.533450704225352,37.01,-121.58,2.34
4.5714,18.0,0.3534954110525288,1.0764499121265378,4168.0,3.662565905096661,37.0,-121.57,2.603
4.9702,14.0,0.4676381190774182,1.0225281602002505,2634.0,3.2966207759699624,36.98,-121.57,2.798
5.1519,15.0,0.3378012933568489,0.964726631393298,1582.0,2.7901234567901234,37.01,-121.58,2.647
5.7396,16.0,0.41586538461538464,0.946153846153846,403.0,3.1,36.97,-121.59,3.087
4.3227,16.0,0.3569814974182444,1.0077452667814113,3575.0,3.076592082616179,37.01,-121.59,2.515
5.6754,5.0,1.3365404298874104,1.0337768679631525,3071.0,3.143295803480041,37.03,-121.61,2.985
3.5551,16.0,0.28634361233480177,1.0058737151248165,2383.0,3.499265785609398,37.03,-121.58,1.986
3.2019,27.0,0.18264731540962806,1.0085653104925054,1447.0,3.0985010706638114,37.02,-121.58,2.036
4.4233,14.0,0.3708566760037348,1.044934640522876,3704.0,3.026143790849673,37.02,-121.59,2.286
2.9417,17.0,0.2795085139318885,1.0263157894736843,2681.0,4.409539473684211,37.02,-121.57,1.78
2.0625,44.0,0.09218232747644511,1.100840336134454,1066.0,2.985994397759104,37.01,-121.57,1.703
2.5387,20.0,0.20926315789473687,1.003157894736842,3866.0,4.069473684210526,37.0,-121.56,1.601
3.2614,27.0,0.22026308424293312,1.1309823677581865,1782.0,4.488664987405541,36.99,-121.54,3.05
4.0238,19.0,0.3420331651045422,1.0794520547945206,1142.0,3.128767123287671,37.02,-121.51,3.746
3.6964,39.0,0.18359941944847605,1.330188679245283,252.0,2.3773584905660377,37.37,-121.55,2.625
15.0001,52.0,0.16272189349112426,1.2307692307692308,55.0,2.1153846153846154,37.19,-121.59,1.313
3.8062,25.0,0.18230769230769234,0.8846153846153846,300.0,2.8846153846153846,37.06,-121.37,3.409
6.0622,10.0,1.0095238095238097,1.809523809523809,78.0,3.7142857142857135,37.18,-122.03,3.9
15.0001,26.0,0.4807692307692308,1.25,17.0,4.25,37.13,-121.96,4.0
9.5908,37.0,0.1176470588235294,1.1176470588235294,63.0,3.7058823529411766,37.14,-121.98,3.5
2.625,16.0,0.4,0.8,36.0,7.2,37.0,-122.0,1.375
6.4469,29.0,0.19091673675357443,1.0975609756097562,112.0,2.731707317073171,36.99,-122.01,2.714
4.9808,28.0,0.19739988045427376,1.00418410041841,652.0,2.728033472803347,36.99,-122.01,2.631
5.8123,29.0,0.2208454294413368,1.0410677618069817,1476.0,3.030800821355236,36.99,-121.99,2.815
4.3409,40.0,0.1283720930232558,1.041860465116279,669.0,3.1116279069767443,36.98,-121.99,2.563
3.5562,43.0,0.11706618962432916,0.9969230769230768,792.0,2.436923076923077,36.98,-122.0,2.392
3.6902,41.0,0.12734906037584967,1.040983606557377,1290.0,2.64344262295082,36.99,-122.01,2.33
4.0417,47.0,0.11365702855064556,1.064102564102564,607.0,2.594017094017094,36.98,-122.01,2.653
2.7875,30.0,0.1569141193595342,1.0633187772925763,1023.0,2.2336244541484715,36.99,-122.02,2.45
2.1734,21.0,0.18596491228070175,1.0368421052631578,984.0,2.5894736842105264,36.98,-122.02,1.875
3.2368,44.0,0.11965545869655458,1.08675799086758,657.0,3.0,36.98,-122.02,2.125
5.6188,35.0,0.1837953091684435,1.0597014925373134,866.0,2.5850746268656715,36.98,-122.04,4.047
6.7974,33.0,0.18159033948507633,0.9398496240601504,385.0,2.8947368421052637,36.98,-122.04,3.676
5.3972,30.0,0.2138888888888889,1.0095238095238095,1098.0,2.6142857142857143,36.97,-122.04,3.623
2.4732,14.0,0.3175287356321839,1.0747126436781609,4731.0,13.594827586206897,37.0,-122.06,1.313
3.6797,20.0,0.2674008810572687,1.0418502202643172,1145.0,2.5220264317180616,36.97,-122.05,2.638
4.2542,16.0,0.37803507194244607,1.0989208633093526,1603.0,2.883093525179856,36.97,-122.05,2.941
4.2254,15.0,0.36693766937669375,1.0878048780487806,1571.0,2.554471544715448,36.98,-122.06,3.209
2.9286,51.0,0.10496536923227003,1.0248756218905473,495.0,2.462686567164179,36.98,-122.04,2.583
5.1806,45.0,0.11214470284237726,0.9496124031007752,621.0,2.4069767441860463,36.97,-122.04,2.664
